,senti_score,tweet_content,country_list
11609,0.1,Aid convoy sets off for rare delivery in Syria's Homs province: Red Cross - Reuters,China
11610,0.0,Syria conflict: Largest aid convoy reaches besieged Rastan - BBC News,China
11611,-0.05,Russian military,Egypt
11612,-0.05,White House concerned Russia moving military equipment into Syria - Reuters,Canada
11613,0.0,#AlHalaqi: Some countries are unwilling to support political track to resolve crisis in #Syria,Canada
11614,0.0,Col. Warren explains ROE change for Iraq\/Syria strikes:,Canada
11615,0.0,Syria conflict: Largest aid convoy reaches besieged Rastan - BBC News,China
11616,-0.05,Russian military,Ecuador
11617,0.0,Turkey\u2019s Strategy for Syria and Iraq,Canada
11618,0.2,UK Parliament wants ICC referral for Syria and Iraq,Ecuador
11619,0.0,we fulfil all demands for #SyriaCrisis resolution,USA
11620,0.0,Backs both al-Qaeda &amp; ISIS.\nAmerican analysts:,Canada
11621,0.0,"Fiction is fiction and truth, truth.\nhttps:\/\/t.co\/wiFbTnpCQc\nTruth will last...\nTry it! NOW!",USA
11622,0.0,"@politicspodcast See at 18.30hrs\nRefugees - Syria, Turkey, Greece on Livestream",USA
11623,-1.0,Horrific aftermath footage of today's regime airstrike on the road between the Bala town and Deir al-Asafir. https\u2026,Kuwait
11624,0.0,"King Salman met President Obama, Iranian interference and crisis in #Syria on agenda",Canada
11625,-0.05,"Reports of 20 Afghans, including 4 teens as young as 16, killed fighting for Syria regime as part of Iran forces",USA
11626,0.0,Putin probably told Netanyahu #Russia can protect #Israel frm #Syria rebels MANPADS 'threat'\nhttps:\/\/t.co\/SDXZM5Dzza http\u2026,USA
11627,-0.35,That girl completely erased the hate crimes Muslims go through and the oppressed Palestinians and civilians in Iraq and Syr\u2026,Australia
11628,0.0,"Israel PM pushes Putin on Syria, Iran concerns",Canada
11629,-0.05,White House Concerned Russia Moving Military Equipment Into Syria,Canada
11630,0.0,#Syria'n regime tanks pounding the #Asayish headquarter from nearby #Qamishli airbaise\nhttps:\/\/t.co\/niiW3uauHF,Switzerland
11631,0.25,"Jang kisi aur ki, mar koi aur raha hay...unless... . ;)",Pakistan
11632,0.0,Widespread Condemnation of #Assad\u2019s Massacres,Canada
11633,0.0,"\""All domestic hamsters that exist today are descended from three hamsters brought to Jerusalem from Syria to be bred as laboratory animals.\""",Canada
11634,0.0,"Sen. Charles Schwertner: there are terrorists in Syria. \""My concern is the safety of Texas.\"" Refugees need to be thoroughly vetted. #txlege",Canada
11635,-0.1,While U.S. sends equipment to known terror groups\n\nWhite House concerned Russia moving military equipment into Syria h\u2026,Canada
11636,-0.05,Russian military,Ecuador
11637,0.0,"#ISIS militants are raping, torturing &amp; beheading as they battle Nusra for control of #Yarmouk camp #Damascus #Syria",Canada
11638,0.0,\u043f\u0440\u0435\u0434\u0441\u0442\u043e\u0438\u0442 \u0435\u0449\u0435 \u043d\u0435\u043c\u0430\u043b\u043e \u0441\u0434\u0435\u043b\u0430\u0442\u044c.,Canada
11639,0.0,we fulfil all demands for #SyriaCrisis resolution,USA
11640,0.8,MIA missed what could have been a great opportunity to talk abt Palestine\/Syria\/ refugees &amp; instead just sat there blaming a\u2026,Canada
11641,-0.0333333333333,"Iran sends Afghan children to fight in #Syria, 5 killed this week, youngest was only 15 yrs old",Greenland
11642,0.0,Backs both al-Qaeda &amp; ISIS.\nAmerican analysts:,Canada
11643,-0.1,Washington worried Russia moving military material into Syria,Canada
11644,-0.05,"International Military Review \u2013 Syria, April 21, 2016\nhttps:\/\/t.co\/zeos8nCDLN",Canada
11645,0.0,demined ?,Egypt
11646,0.0,"#SyriaTalks - 515 people have been medically evacuated from besieged areas in #Syria, the @UN Envoy confirms.",Switzerland
11647,0.1,#SAA is clashing with #ISIS fighters near #Arak village and T3 Airport.Government forces are advancing. #Homs #Syria,USA
11648,0.0,"HAT (Kurdish anti-terror units) attacking the National Hospital in #Qamishli, to rout #NDF - @UniteKurdistan\nhttps:\/\/\u2026",Russia
11649,0.0,Unbiased analysis of #Russian intervention in #Syria\nAnother gem by @AsianWarriorIN \nThanks to trio,Canada
11650,-0.2,"#IRAN\nFuneral Of 7 Members Of #IRGC Fatimiyoun Brigade Who Killed In #Syria, Held In #Qom. #TerrorMonitor",Oman
11651,0.0,Syrian Army intervenes after Kurdish forces escalate the violence in #Qamishli,USA
11652,0.0,End war in Syria \ud83c\uddf8\ud83c\uddfe#SaveTheEarthIn4Words,Canada
11653,-0.05,White House concerned Russia moving military equipment into Syria,Canada
11654,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan",Canada
11655,0.0,US authorizes intensified air strikes against civilians in #Iraq and #Syria\nhttps:\/\/t.co\/QAQRuGeSAl,Canada
11656,0.0,"#SyriaTalks - 515 people have been medically evacuated from besieged areas in #Syria, the @UN Envoy confirms.",Switzerland
11657,0.5,Is a digital reconstruction the best way to help Syria repair its heritage?,USA
11658,-0.05,"Syria\""s ancient Palmyra has been demined Russian military",Venezuela
11659,-0.05,"Syria\""s ancient Palmyra has been demined Russian military",Venezuela
11660,0.5,#Kurdish 'capital' erupts in battle between #Kurds and Assad militias - See more at:,Canada
11661,-0.05,World -  Syria's ancient Palmyra has been demined: Russian military,Ecuador
11662,0.25,Nine-year-old child dies in regime airstrikes in #syria weeks after winning local marathon,Canada
11663,-0.05,https:\/\/t.co\/FYlVO1MQ2S  Syria's ancient Palmyra has been demined: Russian military,India
11664,-0.05,Syria's ancient Palmyra has been demined: Russian military,Canada
11665,-0.05,Syria's ancient Palmyra has been demined: Russian military,Canada
11666,-0.05,Syria's ancient Palmyra has been demined: Russian military,China
11667,0.5,@TheArabSource Syria Army is so innocent. HAHHAHAHHA. Pro Assad oriented news,Canada
11668,0.0,"\u041c\u0438\u043d\u043e\u0431\u043e\u0440\u043e\u043d\u044b \u0420\u0424: \u041f\u0430\u043b\u044c\u043c\u0438\u0440\u0430 \u043f\u043e\u043b\u043d\u043e\u0441\u0442\u044c\u044e \u0440\u0430\u0437\u043c\u0438\u043d\u0438\u0440\u043e\u0432\u0430\u043d\u0430, 21.04.2016\n\n#\u0421\u0438\u0440\u0438\u044f #Syria",Finland
11669,-0.160714285714,"Over 200,000 people have died in Syria in the past 4.5 years.\n\nThat's a Paris attack EVERY SINGLE DAY. \n\nThat's what refug\u2026",Ecuador
11670,-0.0714285714286,"Even as some \u2018guns go silent\u2019 in Syria, access to besieged areas is limited, says UN\n\nhttps:\/\/t.co\/UU9RTRVo3y",Canada
11671,0.8,happy 420 everyone xx blaze it xx stay in drugs don't do school xx class As not grade As xx bomb mandy not syria xx,Morocco
11672,-0.1,While U.S. sends equipment to known terror groups\n\nWhite House concerned Russia moving military equipment into Syria h\u2026,Canada
11673,0.0,'Largest ever' siege evacuations in #Syria carried out b\/n Zabadani &amp; Foua - Sunnis for Shia,Canada
11674,0.0,The Collapse of Syria\u2019s Ceasefire?,Canada
11675,0.253333333333,"Unknown number of illegals, not coming clean on total of EU migrants yet taking more &amp; more UK way of life finished",USA
11676,0.8,MIA missed what could have been a great opportunity to talk abt Palestine\/Syria\/ refugees &amp; instead just sat there blaming a\u2026,Canada
11677,0.0,#Russia #US #Assad Terror = #AssadMustGo,Turkey
11678,-0.35,That girl completely erased the hate crimes Muslims go through and the oppressed Palestinians and civilians in Iraq and Syr\u2026,Canada
11679,0.0,The United Nations-brokered Peace talks threatened as violence surges,Iraq
11680,0.0,The United Nations-brokered Peace talks threatened as violence surges,USA
11681,0.1,Syria conflict: Largest aid convoy reaches besieged Rastan: The largest aid convoy so far in Syria has reached...,Iraq
11682,0.0,\u0412\u0410\u0416\u041d\u041e!\n\u0414\u0430\u043c\u0430\u0441\u043a \u043d\u0430\u043c\u0435\u0440\u0435\u043d \u043d\u0430\u0447\u0430\u0442\u044c \u043f\u043e\u0434\u0433\u043e\u0442\u043e\u0432\u043a\u0443 \u043a \u043e\u0441\u0432\u043e\u0431\u043e\u0436\u0434\u0435\u043d\u0438\u044e \u0414\u0435\u0439\u0440-\u044d\u0437-\u0417\u043e\u0440\u0430\nhttps:\/\/t.co\/DqgWPurzak,Kuwait
11683,0.0,'Largest ever' siege evacuations in #Syria carried out b\/n Zabadani &amp; Foua - Sunnis for Shia,Canada
11684,-0.05,Russian military,Canada
11685,0.0,@JacksonDiehl  \n\n#Astroturfing \n\nhttps:\/\/t.co\/085QazOsYM,USA
11686,0.0,"Political Order in the East Ghouta,\"" This is why @aronlund is the #1 Syria analyst today",USA
11687,0.0,'Largest ever' siege evacuations in #Syria carried out b\/n Zabadani &amp; Foua - Sunnis for Shia,Canada
11688,0.0,Syria: Russian troops provide humanitarian aid to residents of Izra,Belgium
11689,0.525,#EUinJordan proud to @SupportSyrians (&amp;JOR)- 390 scolarships for students pursuing higher education,Canada
11690,0.1,#RussianArmy says #Syria's UNESCO heritage site #Palmyra completely de-mined,USA
11691,0.0,ht\u2026,USA
11692,0.136363636364,"\""Syria lost the war it has started. Live with it. Ask Finns....Golan is a line between peace and WWThe last\""",Canada
11693,0.0,Unbiased analysis of #Russian intervention in #Syria\nAnother gem by @AsianWarriorIN \nThanks to trio,USA
11694,0.0,"Britain to take in 3,000 more vulnerable child refugees from war-torn Syria region \n\nhttps:\/\/t.co\/BDf70VH9lx",USA
11695,-0.2,#Syria civilians killed after regime targeted Kurdish neighborhood with mortar shells in #Qamishli #TwitterKurds,Turkey
11696,0.0,#EUinJordan invests \u20ac4 million for scholarships for 390 SYR &amp; JOR students https\u2026,Canada
11697,0.0,EDU SYRIA-Dina &amp; Mohammed thank #EUinJordan for helping realise their dream to continue their university studies https\u2026,Canada
11698,0.5,Every person in Pennywell has more Nike Air Max than brain cells. Just drove through the place and I'd feel more safe driving through Syria,USA
11699,0.0,How did the coalition allow this?,Canada
11700,0.8,#EUinJordan proud to @SupportSyrians (&amp;JOR)- 390 scolarships for students pur\u2026,Canada
11701,0.0,Jiana Murched \/ #MEC\n\nSyrian war might be the bloodiest one the country has...,USA
11702,0.7,Syria conflict: Largest aid convoy reaches besieged Rastan. Hope the cease fire stays in place for good.,USA
11703,0.0,Col. Warren explains ROE change for Iraq\/Syria strikes:,Canada
11704,0.0,#Syria Kurdish #YPG try to storm regime hold #Qamishli National Hospital\nhttps:\/\/t.co\/X38F68yBt5,Turkey
11705,0.0,#RefugeeDeal With Turkey | Children of Syria | FRONTLINE | PBS,Belgium
11706,0.2,De Mistura points to real progress in humanitarian aid delivery in Syria,Egypt
11707,0.25,Please consider supporting the dedicated people of MSF (Doctors Without Borders) in this way.,Canada
11708,0.0,"\u041f\u0430\u043b\u044c\u043c\u0438\u0440\u0430 \u043f\u043e\u043b\u043d\u043e\u0441\u0442\u044c\u044e \u0440\u0430\u0437\u043c\u0438\u043d\u0438\u0440\u043e\u0432\u0430\u043d\u0430, 21.04.2016\n\n#\u0421\u0438\u0440\u0438\u044f #Syria",Russia
11709,0.0,\u30d1\u30eb\u30df\u30e9\u907a\u8de1\u3001\u30ed\u30b7\u30a2\u8ecd\u306b\u3088\u308b\u5730\u96f7\u9664\u53bb\u3002,Ecuador
11710,0.0,\u043f\u0440\u0435\u0434\u0441\u0442\u043e\u0438\u0442 \u0435\u0449\u0435 \u043d\u0435\u043c\u0430\u043b\u043e \u0441\u0434\u0435\u043b\u0430\u0442\u044c.,Canada
11711,-0.1,"In the time she spent talking about Beyonce and BlackLivesMatter she could've spoken about Syria, Muslims and Palestinians",USA
11712,-0.05,Syria's ancient Palmyra has been demined: Russian military,Ecuador
11713,0.0,"Bisnes barangan import dari Lubnan, Morocco, Palestine, Syria, Turki, Arab Saudi, Yaman, Jordan, Mesir, Sudan dan...",Indonesia
11714,-0.166666666667,"Regardless of assumptions, and constructs, to say that Arabs are not capable of doing so is kind of insulting.",Canada
11715,0.0,"\""We musn't let fear stand in the way\"" - Angelina Jolie on Syria at 5 years of conflict",China
11716,0.1,Largest aid convoy so far reaches besieged Syrian town,Morocco
11717,-0.05,Russian military,Canada
11718,0.2,This is the advanced Russian helicopter that just crashed in Syria,Canada
11719,0.0,#Syria will continue the war on terrorism in parallel with the political process in #Geneva,USA
11720,0.0,'Largest ever' siege evacuations in #Syria carried out b\/n Zabadani &amp; Foua - Sunnis for Shia,Canada
11721,0.25,"Save them, they are precious part of Middle East civilization",Canada
11722,-0.166666666667,"Yet you want this group of black people, fighting\/struggling to bring justice to our people to bring attention to the conf\u2026",Canada
11723,0.0,Netanyahu reveals after meeting Putin that   there were coordination problems between IDF &amp; Russian army in Syria &amp; that th\u2026,Israel
11724,0.1,#SAA is clashing with #ISIS fighters near #Arak village and T3 Airport.Government forces are advancing. #Homs #Syria,Canada
11725,0.0,"Syrian FM discusses with Chinese Ambassador in #Syria Xie Xiaoyan, regional developments regarding the crisis in Syria a\u2026",USA
11726,0.136363636364,@heresursign_1 what a contrast with #Russia which 'doesn't make anything' but has a new tool every month on the #Syria-n theatre,USA
11727,0.0,"10 executions, including two women, concurrent with Ms. Mogherini\u2019s trip to Iran",USA
11728,0.0,we fulfil all demands for #SyriaCrisis resolution,USA
11729,0.0,"Britain to take in 3,000 more vulnerable child refugees from war-torn Syria region \n\nhttps:\/\/t.co\/BDf70VH9lx",USA
11730,0.0,American victims of #Iran terrorism must be paid by Tehran,USA
11731,-0.05,"International Military Review \u2013 #Syria &amp; #Iraq, April 20,2016 (Arab Subs)",Canada
11732,0.4,\ud83d\udc3aOur leaders are bringing the problems from does countries into our own and by doing so are committing High Treason! h\u2026,Canada
11733,0.0,afro arabs exist wyd ..,USA
11734,-0.05,"#BreakingNews White House concerned by Russia's military moves in Syria: GENEVA\/QAMISHLI, Syria (Reuters...",Canada
11735,-0.1,.@wandainparis @Reuters I wish they were that concerned when The @WhiteHouse was moving military equipment to #Syria,Canada
11736,-0.05,"#Maldives #vacation White House concerned by Russia's military moves in Syria: GENEVA\/QAMISHLI, Syria (Reuters... ",Canada
11737,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026,Israel
11738,0.8,MIA missed what could have been a great opportunity to talk abt Palestine\/Syria\/ refugees &amp; instead just sat there blaming a\u2026,Kenya
11739,0.0,\u201cSURRENDER NOW\u201d,Canada
11740,0.0,yessssss,Brazil
11741,0.5,Washington seeks greater cooperation with the Gulf States to counter Iran\u2019s \u2019des,USA
11742,-0.0318181818182,"Despite #Assad's terrorism, #Syria-ns' will to live is stronger\n45 were killed in Maaret Alnuman #Idleb yesterday",Belgium
11743,0.0,Syria conflict: Largest aid convoy reaches besieged Rastan - BBC News: BBC NewsSyria conflict: Largest ...,USA
11744,0.0,Obama Says Syria Cease-Fire Facing Collapse - Wall Street Journal: Wall Street JournalObama Says Syria ...,USA
11745,0.0,Haq about Hezbollah \nHezbollah Shia fighters pray to a tree during the Syria war. Wake up oh Ahlus Sunnah \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02.,Pakistan
11746,-0.4,#ISIS captures key district amid bloody clashes in Deir Ezzor city - Map update \nhttps:\/\/t.co\/wz6ezGw049\n#Syria,Canada
11747,0.136363636364,"#AlNusra front are trying to initiate a united terrorist front, attracting new groups in #Syria - @mfa_russia",USA
11748,0.0,"#Give4Syria yes, for #Syria  is out!",USA
11749,0.0,"#Give4Syria yes, for #Syria  is out!",USA
11750,0.0,@NATO chief,USA
11751,0.0,'Largest ever' siege evacuations in #Syria carried out b\/n Zabadani &amp; Foua - Sunnis for Shia,USA
11752,0.0,"King Salman met President Obama, Iranian interference and crisis in #Syria on agenda",Iraq
11753,0.0,we fulfil all demands for #SyriaCrisis resolution,USA
11754,0.0,Resistance Leader Weighs in on Tehran\u2019s Weakened Position,France
11755,0.0,"The answer is likely yes, given #Iran track record of terror &amp; current focus in Syria, Lebanon, Yemen, and Bahrain. https\u2026",Iraq
