,country,senti_score,tweet_content
9033,Kyiv,0.0,North #Syria via @AlanKonevi\n\nPurple-Arab\nYellow-Kurd\nRed-Turkmen\nPink-Mixed\nGreen-Assyrian\nLime Green-Circassian
9034,Athens,0.0,"HAT (Kurdish anti-terror units) attacking the National Hospital in #Qamishli, to rout #NDF - @UniteKurdistan\nhttps:\/\/\u2026"
9035,Canada,0.214285714286,"If #Syria\/#Lebanon model of #governance worked for certain time 2serve some interests,#westernsahara\ud83c\uddf2\ud83c\udde6 will never be s\u2026"
9036,Hawaii,0.0,"#Al-Alem United States Launches B-52 Bombers in Syria, Iraq against ISIS Militants: The US Air Force has..."
9037,City,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9038,Canada,0.0,@JanJansenBeast @jackshahine Importance of the area makes it more complicated than that . Read this
9039,Canada,0.0,NATO Chief Says Russia Army Forces \u2018Considerable Military Presence\u2019 in Syria: Russia has kept a considerable m...
9040,Casablanca,0.366666666667,(WRAL) The #Latest: #UN Syria envoy: 'modest' progress made on aid : The Latest on Syria's civil war and peace..
9041,London,0.0,Syria Conflict: Largest Aid Convoy Reaches Besieged Rastan : SYRIA
9042,Madrid,0.0,Las fuerzas antiterror kurdas atacan un hospital. Sino fuera algo serio parecer\u00eda un mon\u00f3logo de Gila.
9043,Canada,0.0833333333333,"People may have honed in on Trump's bathroom comments, but his promise to invade Syria is arguably more serious."
9044,Paris,0.0,Kurdish forces remove #Syria'n regime flag after took control of central prison in #Qamishli
9045,Canada,-0.05,#Airport White House concerned Russia moving military equipment into Syria: RIYADH\/GENE...
9046,Canada,0.5,@Trans1110 Group shot we have of curbing for-profit prisons and winning in Syria?
9047,Canada,-0.05,#MN White House concerned Russia moving military equipment into Syria
9048,Copenhagen,0.0,"In #Syria, #Putin needs to hold the Syrian regime accountable - Al Arabiya"
9049,Paris,0.0,Indonesia instructs commercial vessels to avoid piracy-prone waters around southern Philippines:...
9050,Canada,-0.05,White House concerned Russia moving military equipment into Syria
9051,Canada,0.195,Very compelling story.  Puts a human face on the tragedy of the refugee situation.
9052,France,-0.1,Minus the intra.
9053,London,0.0,It's as if the Enlightenment never happened.
9054,Canada,0.15,"In #Syria, this is a normal occurrence. #AssadMustGO #SaveSyriasChildren \n#SyriaBleedingWorldWatching"
9055,Jerusalem,-0.0333333333333,"Iran sends Afghan children to fight in #Syria, 5 killed this week, youngest was only 15 yrs old"
9056,Canada,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9057,Ghana,-0.2,\ud83d\ude02. the former's concept was an unnecessary rant eh
9058,Canada,0.8,MIA missed what could have been a great opportunity to talk abt Palestine\/Syria\/ refugees &amp; instead just sat there blaming a\u2026
9059,Canada,0.1,"\""U.N. sees 'modest' progress on Syria aid, but Damascus blocks supplies\"" -"
9060,Bern,0.0,"K\u00e4mpfe zw. #Assad und #PYD Milizen. Kurd. #PYD nahm \""Prison\"" und Stadtteil \""Alaya\"" ein:"
9061,Bucharest,0.0,Lets tell this son of a Mailman to drop out and take Soros and all the Ohio refugees and illegals with him! Syria?
9062,Canada,0.0803571428571,CIA proxies are fighting EACH OTHER in Syria right now
9063,Mumbai,-0.0333333333333,"Iran sends Afghan children (refugees) to fight in #Syria, 5 killed this week, youngest was only 15 yrs old"
9064,Canada,0.8,"The claim Saudi Arabia couldn't have helped with 9\/11 since it's at war with al-Qaeda sounds great, just don't look towards\u2026"
9065,Jerusalem,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9066,Canada,0.0,Largest-ever aid convoy arrives in Syria as hundreds evacuated: Aid groups launched their largest delivery of ...
9067,Canada,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9068,Jerusalem,-0.0333333333333,"Iran sends Afghan children to fight in #Syria, 5 killed this week, youngest was only 15 yrs old"
9069,Belgrade,-0.1,After the sanctions the released assets went to the IRGC #Iran &amp; was spent on \nthe wars in #Yemen #Iran #Syria #Iraq
9070,Athens,0.0,ypg kam\u0131\u015fl\u0131da ulusal hastane ye sald\u0131rmaya u\u011fra\u015f\u0131yormu\u015f.
9071,Stockholm,0.0,TAKBEEEEEEEEEEEEEEEEER: ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9072,MidAtlantic,0.0,#Syria conflict: 'Largest ever' siege evacuations carried out
9073,Canada,0.8,MIA missed what could have been a great opportunity to talk abt Palestine\/Syria\/ refugees &amp; instead just sat there blaming a\u2026
9074,Canada,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9075,Canada,0.35,Two Christian Leaders set out to do good in Syria. They haven't been heard from since:
9076,Madrid,0.0,#TwitterKurds #Rojava #YPG #YPJ #SDF #Syria
9077,Bern,-0.2,#Syria People of #Qamishli flee from heavy street fightings\nbtw kurdish #YPG &amp; #Assad-forces
9078,Canada,0.2,What #Russia says it bombs vs. what it really bombs in #Syria
9079,United Kingdom,0.0,"These are the trucks which will bring aid to Rastan in #Homs, #Syria. The last time they got #aid was 2012."
9080,Canada,-0.05,#BreakingNews White House concerned Russia moving military equipment into Syria: RIYADH\/GENEVA (Reuters)...
9081,Canada,-0.05,White House concerned Russia moving military equipment into Syria
9082,Canada,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan"
9083,Quito,0.0,#Syria \u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0645\u062d\u0644\u064a...
9084,Riyadh,0.0,#Syria \u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0645\u062d\u0644\u064a...
9085,Riyadh,0.0,#Syria \u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0645\u062d\u0644\u064a...
9086,Canada,0.0,\u0627\u062e\u0627\u0641 \u0646\u0645\u0648\u062a \u063a\u0631\u0628\u0629 \u0648\u0645\u062d\u062f\u0627 \u0623\u0644\u0646\u0627 \n\n#Syria
9087,Baghdad,0.0,#Syria \u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0645\u062d\u0644\u064a...
9088,Canada,0.0,"\""Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry\"" -"
9089,Baghdad,0.0,#Syria \u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646: \u0623\u0643\u062f\u062a \u0645\u0635\u0627\u062f\u0631 \u0625\u0639\u0644\u0627\u0645\u064a\u0629 \u0645\u062d\u0644\u064a...
9090,Baghdad,0.0,\u0627\u0644\u0641\u0631\u0642\u0629 \u0627\u0644\u0633\u0627\u062d\u0644\u064a\u0629 \u062a\u0641\u0642\u062f \u0623\u062d\u062f \u0642\u064a\u0627\u062f\u064a\u064a\u0647\u0627 \u0641\u064a \u062c\u0633\u0631 \u0627\u0644\u0634\u063a\u0648\u0631 \u0639\u0644\u0649 \u064a\u062f \u0645\u062c\u0647\u0648\u0644\u064a\u0646
9091,London,0.0,"10 executions, including two women, concurrent with Ms. Mogherini\u2019s trip to Iran"
9092,Copenhagen,0.0,Opposition kills 17 Shia militiamen in eastern #Ghouta
9093,Canada,0.0,Chmn. @RepEdRoyce introduces bill to deny #Iran access to U.S. #Dollar
9094,East,0.0,#Russia Moves Artillery To Front Lines In #Syria - Something Big On The Horizon?
9095,Jerusalem,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9096,Madrid,0.0,"HAT (Kurdish anti-terror units) attacking the National Hospital in #Qamishli, to rout #NDF - @UniteKurdistan\nhttps:\/\/\u2026"
9097,Canada,-0.2,Syrian child his mother killed by Assad airstrikes he screaming let me die with her #warcrimes #Syria \nPainful \nhttps:\/\/t.co\u2026
9098,Stockholm,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9099,Hawaii,-0.272222222222,"Sis, people in Europe got 'used' to WWII when it was going on, much less a war going on far from you:("
9100,Copenhagen,0.0,#Assad jets bomb residential areas in Houla in #Homs countryside.\n\n#Syria
9101,Canada,0.0,#makeitAmericaGreatagain #WakeUpAmerica #Trump #TrumpTODAY #TrumpTrain #TrumpMania @realDonaldTrump @IvankaTrump
9102,Canada,0.15,"In #Syria, this is a normal occurrence. #AssadMustGO #SaveSyriasChildren \n#SyriaBleedingWorldWatching"
9103,Canada,0.5,1 of the many #Syria|ns heroes whom must b known\nArtino the photographer 'Something inside me broke'
9104,Istanbul,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9105,Canada,0.0,"Russian artillery, Syrian troops shifting back to northern Syria, defense officials say - Washington Post"
9106,Arizona,0.3,Kevork and his sisters from Syria are getting a fresh start in Canada through resettlement
9107,Canada,-0.05,"U.S. voices concern over Russian military equipment shipments to Syria, @Reuters  said April 21."
9108,Dublin,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan"
9109,Canada,0.0,#Assad jets bomb residential areas in Houla in #Homs countryside.\n\n#Syria
9110,Canada,-0.0763888888889,"@amsmadwoman Supporting the protection of Black folks from violence of all forms doesn't mean you don't know\/care about Syria, Pakistan, etc"
9111,Canada,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9112,Tokyo,0.0,\u25e5\u25e3 #NoMoreWar \u25e2\u25e4 \n\u6c88\u9ed9\u3001\u305d\u308c\u306f\u7f6a\u3068\u540c\u3058\uff01\n\u540c\u3058\u7f6a\n\n\u6ce8\uff01\u3010\u95b2\u89a7\u6ce8\u610f\u3011\uff1a\u79c1\u304cRT\u3059\u308b\u306e\u3092\u305f\u3081\u3089\u3063\u3066\u3057\u307e\u3046\u304f\u3089\u3044\u306e\u3001\u95b2\u89a7\u6ce8\u610f\u753b\u50cf\u3067\u3059\u3002\n\u3057\u304b\u3057\u3082\u3061\u308d\u3093\u3001\u6226\u4e89\u306e\u73fe\u5b9f\u30fb\u30fb\u30fb\u30fb\n\n#Syria \n#Yemen\nhttps:\/\/t.co\/7cFSqfvv1t
9113,London,0.7,Data for good.
9114,Stockholm,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9115,Canada,0.0625,"A major evacuation operation is underway in Syria, relief agencies evacuating people from four besieged towns"
9116,London,0.0,American victims of #Iran terrorism must be paid by Tehran
9117,London,-0.05,"\""White House concerned Soviets  moving military equipment into Syria\"" -"
9118,Madrid,0.0,Fuerzas antiterror kurdas atacan un hospital. Si no fuese algo serio parecer\u00eda un mon\u00f3logo de Gila.
9119,Copenhagen,0.0,#Russia moves artillery units to northern #Syria
9120,Canada,0.0,Rouhani's demagoguery in defending the dispatch of forces and export of terrorism 2 the region
9121,London,0.0,Syria will continue the war on terrorism in parallel with the political process in Geneva
9122,Canada,-0.05,White House Concerned Russia Moving Military Equipment Into Syria
9123,Rome,-0.05,White House Concerned Russia Moving Military Equipment Into Syria: By Roberta Rampton and John I...
9124,Paris,0.0,"Across #Syria starving civilians need medical aid, but the #Assad regime refuses to let the @UN take aid in."
9125,London,0.0,"The conditions required to defeat ISIS in Syria and Iraq are \u201cin the process of coming together,\u201d"
9126,Paris,0.0,Kurds battle Assad's forces for second day in Syria's Qamishli
9127,Canada,0.0833333333333,"People may have honed in on Trump's bathroom comments, but his promise to invade Syria is arguably more serious."
9128,Belgrade,0.0,"HAT (Kurdish anti-terror units) attacking the National Hospital in #Qamishli, to rout #NDF - @UniteKurdistan\nhttps:\/\/\u2026"
9129,Lumpur,0.0,FMT 46 rakyat Malaysia sertai Daesh masih di Syria \u2013 PDRM
9130,London,0.0,"10 executions, including two women, concurrent with Ms. Mogherini\u2019s trip to Iran"
9131,Canada,0.0,Pictures released by IS of Russian GRU in Syria (from a personal device) h\/t @BiladFransa
9132,London,0.15,"Great news - the UK is to accept 3,000 unaccompanied &amp; vulnerable #refugeechildren from Syria"
9133,Copenhagen,0.0,some institutions could play part in future #Syria but Al-Assad must go
9134,Athens,-0.075,"Child Winner of Maarat\u2019s Marathon, Victim of its Massacre #Syria"
9135,Canada,0.136363636364,#Kurds train new army in #Syrian Kurdistan to protect 'federal region'
9136,Chongqing,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9137,Canada,0.2,#Geneva \nDe Mistura points to real #progress in humanitarian aid delivery in Syria
9138,London,0.125,"\u201cThis is my first time ever in school!\u201d Seedra (left), displaced in #Syria. #childrenofsyria v\/@unicefeducation"
9139,Amsterdam,0.0,Syrian PM to Sputnik: We Fulfil All Demands for Political Crisis Resolution
9140,Canada,-0.5,"\""Safe\"" MANPADS for \""moderate\"" terrorists and head-choppers. What could possibly go wrong? #Syria "
9141,Hawaii,0.0,"UK to take in 3,000 more vulnerable child refugees from Syria"
9142,Bucharest,0.0,#ISIS' sleeper cells activate in #Syria's #Idlib\n\nhttps:\/\/t.co\/K4s1JtgPHi
9143,Canada,0.15,"\""Aid convoy sets off for rare delivery in Syria's Homs province - Red Cross\"" -"
9144,Chennai,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9145,Arizona,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9146,Stockholm,0.0,ISIS suicide attacks kill dozens of #Kurds in southeast Syria
9147,Canada,0.0,Union-busting in Bangladesh; Israel; Niger; Syria; LGBT; Nepal; France; Saudi 
9148,Minsk,0.0,Syrian civilians victims of assad airstrikes yesterday on #Ghouta #Syria \n#warcrimes \n#pray4syria \n\nhttps:\/\/t.co\/ugmgY410re
9149,Stockholm,0.0,\u0641\u0639\u0644\u0627\u064b \u0643\u0644\u0627\u0645 \u0645\u0647\u0645 \u062c\u062f\u0627 \u0639\u0644\u0649 ISIS \u0627\u0644\u0628\u0642\u0627\u0621 \u0628\u0639\u064a\u062f\u0627\u064b \u062d\u064a\u062b \u0627\u0646 \u0627\u0644\u0639\u0631\u0636 \u0645\u0645\u062a\u0639 ...
9150,Canada,-0.05,White House Concerned Russia Moving Military Equipment Into Syria
9151,Stockholm,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9152,Canada,0.0,Syrian children (under the rubble ) they victims of #Russia airstrikes on their house #warcrimes \n#Syria \nhttps:\/\/t.co\/EtREr\u2026
9153,Mumbai,0.0,Can you help us by publishing this link to help raise Awareness of the suffering in #Syria #Syrie\n
9154,Stockholm,0.433333333333,Easy Comes easy goes
9155,Canada,-0.8,Estados Unidos compra cerca de 120 hect\u00e1reas de tierra a los revolucionarios kurdos para construir una base militar.
9156,Stockholm,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9157,Stockholm,0.0,\u0623\u062d\u064a\u064a\u0643\nwith my respect
9158,Canada,0.0,#ISIS' sleeper cells activate in #Syria's #Idlib
9159,Minsk,0.0,Zulumun Azeem
9160,Madrid,0.0,#TwitterKurds #Rojava #YPG #YPJ #SDF #Syria
9161,London,0.0,"Britain to take in 3,000 more vulnerable child refugees from war-torn Syria region \n\nhttps:\/\/t.co\/BDf70VH9lx"
9162,Baghdad,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
9163,Athens,0.0,ALLAHU AKBAAAAAAAAAAAAAR.. #TwitterKurds #Syria
9164,Canada,0.0,#Iran is using Afghan child soldiers to fight &amp; die for Assad in #Syria
9165,Canada,0.4,PM Netanyahu to President Putin:\nWe are working to prevent the transfer of advanced weaponry from Iran and Syria to Hezbolla\u2026
9166,Amsterdam,0.0,Syrian PM to Sputnik: We Fulfil All Demands for Political Crisis Resolution
9167,Canada,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan"
9168,London,0.0,A reminder (if one were needed) of the daily pain &amp; tragedy still in #Syria 
9169,Chongqing,0.0785714285714,"#IRAN\nHossein Hemmati &amp; Sadiq Shybak, 2 Members Of \""65th Airborne Special Forces Brigade\"" Killed In #Syria"
